author_id,author_name,author_page_url,birthplace,book_average_rating,book_fullurl,book_id,book_title,genre_1,genre_2,pages,year_publication,fiction_nonfiction,period_publication,genre_number
4039811,Veronica Roth ,/author/show/4039811.Veronica_Roth,USA and Canada,3.63,https://www.goodreads.com/book/show/18710190-allegiant,18710190,       Allegiant ,Young Adult,Science Fiction,526,2013,Fiction,21st century,14
6693411,Kim Liggett ,/author/show/6693411.Kim_Liggett,USA and Canada,3.58,https://www.goodreads.com/book/show/23845997-blood-and-salt,23845997,       Blood and Salt ,Young Adult,Horror,341,2015,Fiction,21st century,14
6433278,Julie   Murphy ,/author/show/6433278.Julie_Murphy,USA and Canada,3.9,https://www.goodreads.com/book/show/18304322-dumplin,18304322,       Dumplin' ,Young Adult,Contemporary,371,2015,Fiction,21st century,14
6983061,Courtney Alameda ,/author/show/6983061.Courtney_Alameda,USA and Canada,3.8,https://www.goodreads.com/book/show/20757532-shutter,20757532,       Shutter ,Horror,Young Adult,384,2015,Fiction,21st century,8
7374721,I.W. Gregorio ,/author/show/7374721.I_W_Gregorio,USA and Canada,3.88,https://www.goodreads.com/book/show/22896551-none-of-the-above,22896551,       None of the Above ,Young Adult,Lgbt,352,2015,Fiction,21st century,14
7267239,Stacey  Lee ,/author/show/7267239.Stacey_Lee,USA and Canada,3.98,https://www.goodreads.com/book/show/22501055-under-a-painted-sky,22501055,       Under a Painted Sky ,Historical,Young Adult,384,2015,Fiction,21st century,7
5303332,Elizabeth May ,/author/show/5303332.Elizabeth_May,Unknown,4.16,https://www.goodreads.com/book/show/26797462-the-vanishing-throne,26797462,       The Vanishing Throne ,Fantasy,Young Adult,362,2015,Fiction,21st century,6
5295120,Morgan Rhodes ,/author/show/5295120.Morgan_Rhodes,Unknown,3.97,https://www.goodreads.com/book/show/22571365-a-book-of-spirits-and-thieves,22571365,       A Book of Spirits and Thieves ,Fantasy,Young Adult,359,2015,Fiction,21st century,6
5351849,Betsy Cornwell ,/author/show/5351849.Betsy_Cornwell,USA and Canada,3.6,https://www.goodreads.com/book/show/40963299-mechanica,40963299,       Mechanica ,Fantasy,Science Fiction,304,2015,Fiction,21st century,6
2188726,Sarah Ockler ,/author/show/2188726.Sarah_Ockler,Unknown,3.84,https://www.goodreads.com/book/show/22840182-the-summer-of-chasing-mermaids,22840182,       The Summer of Chasing Mermaids ,Young Adult,Contemporary,416,2015,Fiction,21st century,14
2747732,Catherine Doyle ,/author/show/2747732.Catherine_Doyle,Europe,4.03,https://www.goodreads.com/book/show/24638201-vendetta,24638201,       Vendetta ,Young Adult,Romance,352,2015,Fiction,21st century,14
4106087,Jessi Kirby ,/author/show/4106087.Jessi_Kirby,USA and Canada,3.97,https://www.goodreads.com/book/show/40644351-things-we-know-by-heart,40644351,       Things We Know by Heart ,Young Adult,Contemporary,304,2015,Fiction,21st century,14
190578,Sharon Cameron ,/author/show/190578.Sharon_Cameron,Unknown,3.78,https://www.goodreads.com/book/show/23399192-rook,23399192,       Rook ,Young Adult,Science Fiction,456,2015,Fiction,21st century,14
3097905,Colleen Houck ,/author/show/3097905.Colleen_Houck,USA and Canada,3.83,https://www.goodreads.com/book/show/17331819-reawakened,17331819,       Reawakened ,Fantasy,Young Adult,400,2015,Fiction,21st century,6
7267262,Becky  Wallace ,/author/show/7267262.Becky_Wallace,USA and Canada,3.83,https://www.goodreads.com/book/show/18488433-the-storyspinner,18488433,       The Storyspinner ,Fantasy,Young Adult,432,2015,Fiction,21st century,6
266470,Sherry Thomas ,/author/show/266470.Sherry_Thomas,Unknown,4.11,https://www.goodreads.com/book/show/17410991-the-immortal-heights,17410991,       The Immortal Heights ,Fantasy,Young Adult,432,2015,Fiction,21st century,6
2741432,Nova Ren Suma ,/author/show/2741432.Nova_Ren_Suma,USA and Canada,3.73,https://www.goodreads.com/book/show/18044277-the-walls-around-us,18044277,       The Walls Around Us ,Young Adult,Mystery,319,2015,Fiction,21st century,14
1443712,Carrie Ryan ,/author/show/1443712.Carrie_Ryan,USA and Canada,3.66,https://www.goodreads.com/book/show/23281652-daughter-of-deep-silence,23281652,       Daughter of Deep Silence ,Young Adult,Mystery,375,2015,Fiction,21st century,14
7091823,Danielle L. Jensen ,/author/show/7091823.Danielle_L_Jensen,USA and Canada,3.89,https://www.goodreads.com/book/show/21851568-hidden-huntress,21851568,       Hidden Huntress ,Fantasy,Young Adult,464,2015,Fiction,21st century,6
6456912,Heather Demetrios ,/author/show/6456912.Heather_Demetrios,USA and Canada,4.06,https://www.goodreads.com/book/show/21469068-i-ll-meet-you-there,21469068,       I'll Meet You There ,Young Adult,Contemporary,388,2015,Fiction,21st century,14
7170939,Virginia Boecker ,/author/show/7170939.Virginia_Boecker,Unknown,3.82,https://www.goodreads.com/book/show/18190208-the-witch-hunter,18190208,       The Witch Hunter ,Fantasy,Young Adult,362,2015,Fiction,21st century,6
6855918,Maggie  Hall ,/author/show/6855918.Maggie_Hall,Unknown,3.81,https://www.goodreads.com/book/show/17134589-the-conspiracy-of-us,17134589,       The Conspiracy of Us ,Young Adult,Mystery,330,2015,Fiction,21st century,14
6950740,Sara B. Larson ,/author/show/6950740.Sara_B_Larson,USA and Canada,3.95,https://www.goodreads.com/book/show/17928184-ignite,17928184,       Ignite ,Fantasy,Young Adult,304,2014,Fiction,21st century,6
4428,Kresley Cole ,/author/show/4428.Kresley_Cole,USA and Canada,4.34,https://www.goodreads.com/book/show/18746546-dead-of-winter,18746546,       Dead of Winter ,Young Adult,Fantasy,336,2015,Fiction,21st century,14
1487748,Courtney Summers ,/author/show/1487748.Courtney_Summers,USA and Canada,3.84,https://www.goodreads.com/book/show/21853636-all-the-rage,21853636,       All the Rage ,Young Adult,Contemporary,321,2015,Fiction,21st century,14
144323,Maria Dahvana Headley ,/author/show/144323.Maria_Dahvana_Headley,USA and Canada,3.57,https://www.goodreads.com/book/show/21393526-magonia,21393526,       Magonia ,Fantasy,Young Adult,309,2015,Fiction,21st century,6
3486415,Amanda Hocking ,/author/show/3486415.Amanda_Hocking,USA and Canada,3.84,https://www.goodreads.com/book/show/18105451-frostfire,18105451,       Frostfire ,Fantasy,Young Adult,321,2015,Fiction,21st century,6
2526,Libba Bray ,/author/show/2526.Libba_Bray,USA and Canada,4.13,https://www.goodreads.com/book/show/16060716-lair-of-dreams,16060716,       Lair of Dreams ,Young Adult,Fantasy,613,2015,Fiction,21st century,14
7105753,Melissa Grey ,/author/show/7105753.Melissa_Grey,Unknown,3.74,https://www.goodreads.com/book/show/20345202-the-girl-at-midnight,20345202,       The Girl at Midnight ,Fantasy,Young Adult,357,2015,Fiction,21st century,6
6549373,Paula Stokes ,/author/show/6549373.Paula_Stokes,USA and Canada,3.57,https://www.goodreads.com/book/show/18009950-liars-inc,18009950,"       Liars, Inc. ",Young Adult,Mystery,362,2015,Fiction,21st century,14
7224009,Jasmine Warga ,/author/show/7224009.Jasmine_Warga,USA and Canada,4.01,https://www.goodreads.com/book/show/18336965-my-heart-and-other-black-holes,18336965,       My Heart and Other Black Holes ,Young Adult,Contemporary,302,2015,Fiction,21st century,14
357601,Rachel Hartman ,/author/show/357601.Rachel_Hartman,USA and Canada,3.74,https://www.goodreads.com/book/show/16085457-shadow-scale,16085457,       Shadow Scale ,Fantasy,Young Adult,602,2015,Fiction,21st century,6
6947727,Sara Raasch ,/author/show/6947727.Sara_Raasch,USA and Canada,3.77,https://www.goodreads.com/book/show/17404295-ice-like-fire,17404295,       Ice Like Fire ,Fantasy,Young Adult,479,2015,Fiction,21st century,6
4208569,Rainbow Rowell ,/author/show/4208569.Rainbow_Rowell,USA and Canada,4.22,https://www.goodreads.com/book/show/32768522-carry-on,32768522,       Carry On ,Fantasy,Young Adult,522,2015,Fiction,21st century,6
1238111,Marie Rutkoski ,/author/show/1238111.Marie_Rutkoski,USA and Canada,4.15,https://www.goodreads.com/book/show/20443207-the-winner-s-crime,20443207,       The Winner's Crime ,Fantasy,Young Adult,416,2015,Fiction,21st century,6
6916557,Sidney Halston ,/author/show/6916557.Sidney_Halston,USA and Canada,3.96,https://www.goodreads.com/book/show/17314996-seeing-red,17314996,       Seeing Red ,Romance,New Adult,386,2013,Fiction,21st century,11
6980508,Christina Mercer ,/author/show/6980508.Christina_Mercer,USA and Canada,4.25,https://www.goodreads.com/book/show/22387563-honey-queen,22387563,       Honey Queen ,Young Adult,Young Adult,270,2014,Fiction,21st century,14
2383,Gillian Flynn ,/author/show/2383.Gillian_Flynn,USA and Canada,4.06,https://www.goodreads.com/book/show/19288043-gone-girl,19288043,       Gone Girl ,Mystery,Mystery,415,2012,Fiction,21st century,10
3153776,Mira Grant ,/author/show/3153776.Mira_Grant,USA and Canada,3.86,https://www.goodreads.com/book/show/7094569-feed,7094569,       Feed ,Horror,Horror,599,2010,Fiction,21st century,8
7380291,S.S. Segran ,/author/show/7380291.S_S_Segran,Asia,3.85,https://www.goodreads.com/book/show/22500587-aegis-rising,22500587,       Aegis Rising ,Fantasy,Young Adult,448,2013,Fiction,21st century,6
1045593,Stacia Kane ,/author/show/1045593.Stacia_Kane,USA and Canada,3.63,https://www.goodreads.com/book/show/6261189-unholy-ghosts,6261189,       Unholy Ghosts ,Fantasy,Fantasy,339,2010,Fiction,21st century,6
9237,Jacqueline Carey ,/author/show/9237.Jacqueline_Carey,USA and Canada,4.04,https://www.goodreads.com/book/show/153008.Kushiel_s_Dart,153008,       Kushiel's Dart ,Fantasy,Romance,1015,2001,Fiction,21st century,6
2891503,Bree Despain ,/author/show/2891503.Bree_Despain,USA and Canada,3.8,https://www.goodreads.com/book/show/6380822-the-dark-divine,6380822,       The Dark Divine ,Young Adult,Fantasy,372,2009,Fiction,21st century,14
3036304,Caragh M. O'Brien ,/author/show/3036304.Caragh_M_O_Brien,Unknown,3.89,https://www.goodreads.com/book/show/6909544-birthmarked,6909544,       Birthmarked ,Young Adult,Science Fiction,361,2010,Fiction,21st century,14
4126827,Michelle Hodkin ,/author/show/4126827.Michelle_Hodkin,USA and Canada,4.07,https://www.goodreads.com/book/show/11408650-the-unbecoming-of-mara-dyer,11408650,       The Unbecoming of Mara Dyer ,Young Adult,Fantasy,456,2011,Fiction,21st century,14
190887,Catherine Fisher ,/author/show/190887.Catherine_Fisher,Europe,3.64,https://www.goodreads.com/book/show/332775.Incarceron,332775,       Incarceron ,Fantasy,Young Adult,458,2007,Fiction,21st century,6
2903247,Lucy Christopher ,/author/show/2903247.Lucy_Christopher,Europe,3.93,https://www.goodreads.com/book/show/6408862-stolen,6408862,       Stolen: A Letter to My Captor ,Young Adult,Contemporary,304,2009,Fiction,21st century,14
8108373,Mya Robarts ,/author/show/8108373.Mya_Robarts,USA and Canada,4.01,https://www.goodreads.com/book/show/25437891-the-v-girl,25437891,       The V Girl ,Romance,Young Adult,341,2015,Fiction,21st century,11
3408349,Lili St. Crow ,/author/show/3408349.Lili_St_Crow,Latin America,3.78,https://www.goodreads.com/book/show/6006518-strange-angels,6006518,       Strange Angels ,Fantasy,Young Adult,293,2009,Fiction,21st century,6
89439,Sophie Jordan ,/author/show/89439.Sophie_Jordan,USA and Canada,3.87,https://www.goodreads.com/book/show/6448470-firelight,6448470,       Firelight ,Fantasy,Young Adult,323,2010,Fiction,21st century,6
4464118,Jamie McGuire ,/author/show/4464118.Jamie_McGuire,USA and Canada,4.13,https://www.goodreads.com/book/show/11505797-beautiful-disaster,11505797,       Beautiful Disaster ,Romance,New Adult,319,2011,Fiction,21st century,11
13677,Gail Carson Levine ,/author/show/13677.Gail_Carson_Levine,USA and Canada,3.98,https://www.goodreads.com/book/show/24337.Ella_Enchanted,24337,       Ella Enchanted ,Fantasy,Young Adult,232,1997,Fiction,20th century or before,6
1330292,Maggie Stiefvater ,/author/show/1330292.Maggie_Stiefvater,USA and Canada,3.77,https://www.goodreads.com/book/show/6068551-shiver,6068551,       Shiver ,Young Adult,Fantasy,390,2009,Fiction,21st century,14
1967,Tanya Huff ,/author/show/1967.Tanya_Huff,USA and Canada,3.78,https://www.goodreads.com/book/show/338121.Smoke_and_Shadows,338121,       Smoke and Shadows ,Fantasy,Fantasy,396,2004,Fiction,21st century,6
9550,Laurell K. Hamilton ,/author/show/9550.Laurell_K_Hamilton,USA and Canada,4.16,https://www.goodreads.com/book/show/30274.Circus_of_the_Damned,30274,       Circus of the Damned ,Fantasy,Paranormal,320,1995,Fiction,20th century or before,6
8694,Tanith Lee ,/author/show/8694.Tanith_Lee,Europe,3.73,https://www.goodreads.com/book/show/81122.Dark_Dance,81122,       Dark Dance ,Horror,Paranormal,409,1992,Fiction,20th century or before,8
4430,Sherrilyn Kenyon ,/author/show/4430.Sherrilyn_Kenyon,USA and Canada,4.22,https://www.goodreads.com/book/show/6944032-night-pleasures,6944032,       Night Pleasures ,Fantasy,Romance,309,2002,Fiction,21st century,6
5251202,Elizabeth   Hunter ,/author/show/5251202.Elizabeth_Hunter,USA and Canada,4.04,https://www.goodreads.com/book/show/24259392-a-hidden-fire,24259392,       A Hidden Fire ,Fantasy,Romance,320,2011,Fiction,21st century,6
52468,Suzy McKee Charnas ,/author/show/52468.Suzy_McKee_Charnas,USA and Canada,3.57,https://www.goodreads.com/book/show/975885.The_Vampire_Tapestry,975885,       The Vampire Tapestry ,Horror,Paranormal,285,1980,Fiction,20th century or before,8
625,Nora Roberts ,/author/show/625.Nora_Roberts,USA and Canada,4.14,https://www.goodreads.com/book/show/26046.Morrigan_s_Cross,26046,       Morrigan's Cross ,Romance,Fantasy,321,2006,Fiction,21st century,11
234115,Faith Hunter ,/author/show/234115.Faith_Hunter,USA and Canada,3.9,https://www.goodreads.com/book/show/5585788-skinwalker,5585788,       Skinwalker ,Fantasy,Fantasy,320,2009,Fiction,21st century,6
1080585,Jocelynn Drake ,/author/show/1080585.Jocelynn_Drake,USA and Canada,3.67,https://www.goodreads.com/book/show/20564828-nightwalker,20564828,       Nightwalker ,Fantasy,Paranormal,370,2008,Fiction,21st century,6
48397,Nancy A. Collins ,/author/show/48397.Nancy_A_Collins,USA and Canada,3.91,https://www.goodreads.com/book/show/40669604-sunglasses-after-dark,40669604,       Sunglasses After Dark ,Horror,Paranormal,192,1989,Fiction,20th century or before,8
241301,Lynn Viehl ,/author/show/241301.Lynn_Viehl,USA and Canada,3.77,https://www.goodreads.com/book/show/780878.If_Angels_Burn,780878,       If Angels Burn ,Romance,Paranormal,291,2005,Fiction,21st century,11
49103,Jeanne Kalogridis ,/author/show/49103.Jeanne_Kalogridis,USA and Canada,3.82,https://www.goodreads.com/book/show/200544.Covenant_with_the_Vampire,200544,       Covenant with the Vampire ,Horror,Paranormal,384,1994,Fiction,20th century or before,8
38066,Karen Chance ,/author/show/38066.Karen_Chance,USA and Canada,4.0,https://www.goodreads.com/book/show/3072254-midnight-s-daughter,3072254,       Midnight's Daughter ,Fantasy,Paranormal,373,2008,Fiction,21st century,6
7742,Keri Arthur ,/author/show/7742.Keri_Arthur,Oceania,3.89,https://www.goodreads.com/book/show/172764.Full_Moon_Rising,172764,       Full Moon Rising ,Fantasy,Fantasy,372,2006,Fiction,21st century,6
1857564,Chloe Neill ,/author/show/1857564.Chloe_Neill,USA and Canada,4.0,https://www.goodreads.com/book/show/4447622-some-girls-bite,4447622,       Some Girls Bite ,Fantasy,Paranormal,341,2009,Fiction,21st century,6
48206,Karen Marie Moning ,/author/show/48206.Karen_Marie_Moning,USA and Canada,4.12,https://www.goodreads.com/book/show/112750.Darkfever,112750,       Darkfever ,Fantasy,Fantasy,309,2006,Fiction,21st century,6
17054,Kim Harrison ,/author/show/17054.Kim_Harrison,USA and Canada,4.04,https://www.goodreads.com/book/show/30264.Dead_Witch_Walking,30264,       Dead Witch Walking ,Fantasy,Fantasy,416,2004,Fiction,21st century,6
375626,Lara Adrian ,/author/show/375626.Lara_Adrian,Unknown,3.93,https://www.goodreads.com/book/show/704043.Kiss_of_Midnight,704043,       Kiss of Midnight ,Romance,Fantasy,402,2007,Fiction,21st century,11
40563,Patricia Briggs ,/author/show/40563.Patricia_Briggs,USA and Canada,4.18,https://www.goodreads.com/book/show/71811.Moon_Called,71811,       Moon Called ,Fantasy,Fantasy,288,2006,Fiction,21st century,6
17061,Charlaine Harris ,/author/show/17061.Charlaine_Harris,USA and Canada,3.96,https://www.goodreads.com/book/show/301082.Dead_Until_Dark,301082,       Dead Until Dark ,Fantasy,Paranormal,292,2001,Fiction,21st century,6
10003,Laurie Halse Anderson ,/author/show/10003.Laurie_Halse_Anderson,USA and Canada,4.1,https://www.goodreads.com/book/show/3002300-chains,3002300,       Chains ,Historical,Young Adult,316,2008,Fiction,21st century,7
8730,Naomi Novik ,/author/show/8730.Naomi_Novik,USA and Canada,4.03,https://www.goodreads.com/book/show/891593.Victory_of_Eagles,891593,       Victory of Eagles ,Fantasy,Fantasy,352,2008,Fiction,21st century,6
10015,Kate Atkinson ,/author/show/10015.Kate_Atkinson,Europe,3.97,https://www.goodreads.com/book/show/3289281-when-will-there-be-good-news,3289281,       When Will There Be Good News? ,Mystery,Mystery,400,2008,Fiction,21st century,10
6583,Alison Weir ,/author/show/6583.Alison_Weir,Europe,3.97,https://www.goodreads.com/book/show/1933181.The_Lady_Elizabeth,1933181,       The Lady Elizabeth ,Historical,Historical,483,2008,Fiction,21st century,7
