author_average_rating,author_gender,author_genres,author_id,author_name,author_page_url,author_rating_count,author_review_count,birthplace,book_average_rating,book_fullurl,book_id,book_title,genre_1,genre_2,num_ratings,num_reviews,pages,publish_date,score
3.98,female,"fiction,biography,",704,Pearl S. Buck ,/author/show/704.Pearl_S_Buck,269475,14290,USA and Canada,3.98,https://www.goodreads.com/book/show/1078.The_Good_Earth,1078,       The Good Earth ,Classics,Fiction,206996,9038,418,1931,3109
4.2,female,"children-s,",11593,Beatrix Potter ,/author/show/11593.Beatrix_Potter,362903,6062,Europe,4.17,https://www.goodreads.com/book/show/19321.The_Tale_of_Peter_Rabbit,19321,       The Tale of Peter Rabbit ,Childrens,Classics,181831,1662,72,December 16th 1901,5212
3.98,female,"children-s,",49,Johanna Spyri ,/author/show/49.Johanna_Spyri,172949,3565,Europe,3.98,https://www.goodreads.com/book/show/93.Heidi,93,       Heidi ,Classics,Childrens,161784,3135,352,1880,7408
4.29,female,"romance,history,fiction,",11081,Margaret Mitchell ,/author/show/11081.Margaret_Mitchell,995351,18227,USA and Canada,4.29,https://www.goodreads.com/book/show/18405.Gone_with_the_Wind,18405,       Gone with the Wind ,Classics,Historical,979876,17660,1037,June 30th 1936,7622
4.04,female,"literature-fiction,historical-fiction,",1315,Louisa May Alcott ,/author/show/1315.Louisa_May_Alcott,1670755,29437,USA and Canada,4.05,https://www.goodreads.com/book/show/1934.Little_Women,1934,       Little Women ,Classics,Fiction,1454755,19872,449,September 30th 1868,12067
3.84,female,"fiction,poetry,",4191,Emily Brontë ,/author/show/4191.Emily_Bront_,1166224,31194,Europe,3.84,https://www.goodreads.com/book/show/6185.Wuthering_Heights,6185,       Wuthering Heights ,Classics,Fiction,1142584,30080,464,December 1847,13218
4.13,female,"children-s-books,literature-fiction,",2041,Frances Hodgson Burnett ,/author/show/2041.Frances_Hodgson_Burnett,1065671,23965,Europe,4.13,https://www.goodreads.com/book/show/2998.The_Secret_Garden,2998,       The Secret Garden ,Classics,Fiction,775327,15259,331,1911,15491
3.97,female,"literature-fiction,",7128,Jodi Picoult ,/author/show/7128.Jodi_Picoult,3289978,196645,USA and Canada,4.07,https://www.goodreads.com/book/show/10917.My_Sister_s_Keeper,10917,       My Sister's Keeper ,Fiction,Contemporary,966587,32049,423,April 6th 2004,636
3.94,female,"young-adult,",17015,P.C. Cast ,/author/show/17015.P_C_Cast,1956959,56973,USA and Canada,3.95,https://www.goodreads.com/book/show/2866718-untamed,2866718,       Untamed ,Young Adult,Paranormal,203856,3456,338,2008,668
4.45,female,"fiction,",1077326,J.K. Rowling ,/author/show/1077326.J_K_Rowling,21106819,516421,Europe,4.56,https://www.goodreads.com/book/show/1.Harry_Potter_and_the_Half_Blood_Prince,1,       Harry Potter and the Half-Blood Prince ,Fantasy,Young Adult,2036961,32557,652,July 16th 2005,672
4.06,female,"children-s-books,",359109,Jessica Day George ,/author/show/359109.Jessica_Day_George,167115,16705,USA and Canada,3.92,https://www.goodreads.com/book/show/3697927-princess-of-the-midnight-ball,3697927,       Princess of the Midnight Ball ,Fantasy,Young Adult,30091,3433,280,2009,704
3.63,female,"young-adult,",1304470,Ally Condie ,/author/show/1304470.Ally_Condie,937711,61877,USA and Canada,3.67,https://www.goodreads.com/book/show/7735333-matched,7735333,       Matched ,Young Adult,Science Fiction,586322,31652,369,2010,742
3.82,female,"young-adult,",2895706,Kami Garcia ,/author/show/2895706.Kami_Garcia,848839,47000,USA and Canada,3.76,https://www.goodreads.com/book/show/6304335-beautiful-creatures,6304335,       Beautiful Creatures ,Young Adult,Fantasy,496149,21460,563,2009,939
4.1,female,"science-fiction-fantasy,young-adult,children-s-books,",4260,Diana Wynne Jones ,/author/show/4260.Diana_Wynne_Jones,477106,28490,Europe,4.3,https://www.goodreads.com/book/show/6294.Howl_s_Moving_Castle,6294,       Howl's Moving Castle ,Fantasy,Young Adult,166615,11224,329,1986,1048
4.22,female,"romance,",3097905,Colleen Houck ,/author/show/3097905.Colleen_Houck,157572,15648,USA and Canada,4.34,https://www.goodreads.com/book/show/7849341-tiger-s-voyage,7849341,       Tiger's Voyage ,Fantasy,Young Adult,29036,2211,560,2011,1067
3.91,female,"science-fiction-fantasy,",15873,Cornelia Funke ,/author/show/15873.Cornelia_Funke,705117,30013,Europe,3.92,https://www.goodreads.com/book/show/28195.Inkspell,28195,       Inkspell ,Fantasy,Young Adult,96578,3793,655,October 1st 2005,1301
4.02,female,"children-s-books,",10074,Ellen Raskin ,/author/show/10074.Ellen_Raskin,144640,9642,USA and Canada,4.03,https://www.goodreads.com/book/show/902.The_Westing_Game,902,       The Westing Game ,Mystery,Young Adult,140392,9137,182,1978,1344
4.08,female,"young-adult,",274533,Simone Elkeles ,/author/show/274533.Simone_Elkeles,481149,25166,USA and Canada,4.07,https://www.goodreads.com/book/show/4268157-perfect-chemistry,4268157,       Perfect Chemistry ,Romance,Young Adult,222875,10311,368,2008,1579
3.98,female,"children-s-books,",14617,Margaret Peterson Haddix ,/author/show/14617.Margaret_Peterson_Haddix,492503,29362,USA and Canada,3.97,https://www.goodreads.com/book/show/227651.Among_the_Hidden,227651,       Among the Hidden ,Young Adult,Science Fiction,104024,5634,153,1998,1931
4.07,female,"young-adult,",6980508,Christina Mercer ,/author/show/6980508.Christina_Mercer,492,138,USA and Canada,4.25,https://www.goodreads.com/book/show/22387563-honey-queen,22387563,       Honey Queen ,Young Adult,Young Adult,110,25,270,2014,2135
4.02,female,"literature-fiction,science-fiction-fantasy,",106,Madeleine L'Engle ,/author/show/106.Madeleine_L_Engle,1235503,47249,USA and Canada,4.02,https://www.goodreads.com/book/show/33574273-a-wrinkle-in-time,33574273,       A Wrinkle in Time ,Fantasy,Fiction,833602,30494,211,1962,3300
3.91,female,"literature-fiction,",40593,Gabrielle Zevin ,/author/show/40593.Gabrielle_Zevin,298517,38470,USA and Canada,3.92,https://www.goodreads.com/book/show/359410.Elsewhere,359410,       Elsewhere ,Young Adult,Fantasy,45907,4986,277,September 9th 2005,3335
4.06,female,"literature-fiction,young-adult,",762707,S.E. Hinton ,/author/show/762707.S_E_Hinton,849434,31950,USA and Canada,4.08,https://www.goodreads.com/book/show/231804.The_Outsiders,231804,       The Outsiders ,Classics,Young Adult,784671,28011,192,1967,3955
4.26,female,"fiction,science-fiction-fantasy,",153394,Suzanne Collins ,/author/show/153394.Suzanne_Collins,10214806,370622,USA and Canada,4.29,https://www.goodreads.com/book/show/6148028-catching-fire,6148028,       Catching Fire ,Young Adult,Science Fiction,2157230,91164,391,2009,11486
3.82,female,"young-adult,",3390621,Leila Sales ,/author/show/3390621.Leila_Sales,37304,5687,USA and Canada,3.69,https://www.goodreads.com/book/show/10637697-past-perfect,10637697,       Past Perfect ,Young Adult,Contemporary,5891,593,306,2011,452
3.64,female,"literature-fiction,",49625,Jennifer Egan ,/author/show/49625.Jennifer_Egan,248174,27410,USA and Canada,3.66,https://www.goodreads.com/book/show/7331435-a-visit-from-the-goon-squad,7331435,       A Visit from the Goon Squad ,Fiction,Contemporary,157126,16377,288,2010,482
3.71,female,"literature-fiction,young-adult,",19093,Sara Zarr ,/author/show/19093.Sara_Zarr,77029,9357,USA and Canada,3.89,https://www.goodreads.com/book/show/10757806-how-to-save-a-life,10757806,       How to Save a Life ,Young Adult,Contemporary,14923,1825,341,2011,553
3.94,female,"mystery-thrillers,",26372,Kathy Reichs ,/author/show/26372.Kathy_Reichs,617768,31118,USA and Canada,4.16,https://www.goodreads.com/book/show/8709640-seizure,8709640,       Seizure ,Young Adult,Mystery,13146,932,496,2011,577
3.72,female,"literature-fiction,young-adult,",3163910,Melissa Luznicky Garrett ,/author/show/3163910.Melissa_Luznicky_Garrett,1016,157,USA and Canada,3.92,https://www.goodreads.com/book/show/11787536-turning-point,11787536,       Turning Point ,Young Adult,Mystery,63,20,370,2011,578
3.31,female,"literature-fiction,short-stories,",1996867,Nancy Jensen ,/author/show/1996867.Nancy_Jensen,3520,654,USA and Canada,3.31,https://www.goodreads.com/book/show/10818181-the-sisters,10818181,       The Sisters ,Fiction,Historical,3500,650,324,November 1st 2011,597
3.77,female,"short-stories,",24902,Kelly Link ,/author/show/24902.Kelly_Link,129923,17987,USA and Canada,3.68,https://www.goodreads.com/book/show/10635363-steampunk-an-anthology-of-fantastically-rich-and-strange-stories,10635363,       Steampunk! An Anthology of Fantastically Rich and Strange Stories ,Young Adult,Anthologies,3733,609,422,September 1st 2011,604
3.96,female,"young-adult,",4292165,Jeyn Roberts ,/author/show/4292165.Jeyn_Roberts,13479,1695,USA and Canada,3.93,https://www.goodreads.com/book/show/10841167-dark-inside,10841167,       Dark Inside ,Young Adult,Science Fiction,8377,1077,368,2011,785
3.59,female,"paranormal,",1651952,Leanna Renee Hieber ,/author/show/1651952.Leanna_Renee_Hieber,10975,2055,USA and Canada,3.63,https://www.goodreads.com/book/show/10841336-darker-still,10841336,       Darker Still ,Young Adult,Fantasy,4256,680,320,November 1st 2011,821
3.98,female,"young-adult,",4074051,Rae Carson ,/author/show/4074051.Rae_Carson,182953,19027,USA and Canada,3.8,https://www.goodreads.com/book/show/10429092-the-girl-of-fire-and-thorns,10429092,       The Girl of Fire and Thorns ,Fantasy,Young Adult,69338,6671,423,2011,866
3.9,female,"young-adult,",4996736,Jus Accardo ,/author/show/4996736.Jus_Accardo,26904,2661,USA and Canada,3.81,https://www.goodreads.com/book/show/11882171-touch,11882171,       Touch ,Fantasy,Young Adult,14253,1041,284,October 1st 2011,871
3.86,female,"young-adult-new-adult,",3449368,Brenda Pandos ,/author/show/3449368.Brenda_Pandos,20111,1802,USA and Canada,3.72,https://www.goodreads.com/book/show/11700785-everblue,11700785,       Everblue ,Mythology,Fantasy,7580,690,304,July 29th 2011,1076
3.83,female,"young-adult,literature-fiction,",123719,Paula Morris ,/author/show/123719.Paula_Morris,18511,2038,Oceania,3.85,https://www.goodreads.com/book/show/10048876-dark-souls,10048876,       Dark Souls ,Young Adult,Fantasy,2942,328,304,2011,1155
3.56,female,"young-adult,science-fiction-fantasy,",3009541,Jaclyn Dolamore ,/author/show/3009541.Jaclyn_Dolamore,12325,1939,USA and Canada,3.51,https://www.goodreads.com/book/show/9583173-between-the-sea-and-sky,9583173,       Between the Sea and Sky ,Fantasy,Mythology,3071,403,229,2011,1501
3.88,female,"young-adult,",3023434,Kiki Hamilton ,/author/show/3023434.Kiki_Hamilton,6913,864,USA and Canada,3.83,https://www.goodreads.com/book/show/6715235-the-faerie-ring,6715235,       The Faerie Ring ,Fantasy,Young Adult,4697,590,343,2011,1538
3.91,female,"romance,",1140298,Veronica Wolff ,/author/show/1140298.Veronica_Wolff,13032,959,USA and Canada,3.74,https://www.goodreads.com/book/show/10551037-isle-of-night,10551037,       Isle of Night ,Young Adult,Fantasy,3786,337,302,2011,1699
3.93,female,"suspense-paranormal-romance,",58846,Laurie Faria Stolarz ,/author/show/58846.Laurie_Faria_Stolarz,117505,7939,USA and Canada,4.16,https://www.goodreads.com/book/show/8789318-deadly-little-voices,8789318,       Deadly Little Voices ,Young Adult,Fantasy,5477,348,343,2011,2150
4.11,female,"science-fiction-fantasy,young-adult,",1857564,Chloe Neill ,/author/show/1857564.Chloe_Neill,337990,20721,USA and Canada,4.11,https://www.goodreads.com/book/show/9815702-drink-deep,9815702,       Drink Deep ,Fantasy,Paranormal,25692,1808,321,2011,2211
3.65,female,"young-adult,science-fiction-fantasy,",504627,Amy Kathleen Ryan ,/author/show/504627.Amy_Kathleen_Ryan,20684,3033,USA and Canada,3.53,https://www.goodreads.com/book/show/10174795-glow,10174795,       Glow ,Young Adult,Science Fiction,12826,2014,307,2011,2384
3.9,female,"fantasy,",5028484,Michelle Madow ,/author/show/5028484.Michelle_Madow,22530,3590,USA and Canada,3.57,https://www.goodreads.com/book/show/12177772-remembrance,12177772,       Remembrance ,Young Adult,Romance,3777,630,324,2011,3066
4.0,female,"science-fiction-fantasy,",3408349,Lili St. Crow ,/author/show/3408349.Lili_St_Crow,125257,6022,Latin America,4.11,https://www.goodreads.com/book/show/10710406-reckoning,10710406,       Reckoning ,Paranormal,Young Adult,12659,874,307,2011,3230
3.87,female,"young-adult,",2313312,Jocelyn Davies ,/author/show/2313312.Jocelyn_Davies,35732,3773,Unknown,3.89,https://www.goodreads.com/book/show/10429025-a-beautiful-dark,10429025,       A Beautiful Dark ,Paranormal,Young Adult,17417,1322,390,2011,3450
4.14,female,"young-adult,",4126827,Michelle Hodkin ,/author/show/4126827.Michelle_Hodkin,270865,31353,USA and Canada,4.07,https://www.goodreads.com/book/show/11408650-the-unbecoming-of-mara-dyer,11408650,       The Unbecoming of Mara Dyer ,Young Adult,Fantasy,140709,15241,452,2011,8544
4.03,female,"poetry,biographies-memoirs,literature-fiction,",4379,Sylvia Plath ,/author/show/4379.Sylvia_Plath,624921,23192,USA and Canada,3.99,https://www.goodreads.com/book/show/6514.The_Bell_Jar,6514,       The Bell Jar ,Classics,Fiction,500750,18801,294,January 1963,676
3.82,female,"non-fiction,humor,",7350402,Amy Poehler ,/author/show/7350402.Amy_Poehler,354379,23402,USA and Canada,3.82,https://www.goodreads.com/book/show/20910157-yes-please,20910157,       Yes Please ,Nonfiction,Autobiography,350843,22915,329,2014,686
4.2,female,"biographies-memoirs,",3275,Jeannette Walls ,/author/show/3275.Jeannette_Walls,945755,64187,USA and Canada,4.26,https://www.goodreads.com/book/show/7445.The_Glass_Castle,7445,       The Glass Castle ,Nonfiction,Autobiography,761631,46938,288,March 2005,4190
3.97,female,"literature-fiction,",7128,Jodi Picoult ,/author/show/7128.Jodi_Picoult,3291314,196745,USA and Canada,3.53,https://www.goodreads.com/book/show/10912.Picture_Perfect,10912,       Picture Perfect ,Fiction,Womens Fiction,49134,2772,369,March 21st 1995,583
4.24,female,"romance,",4372391,S.C. Stephens ,/author/show/4372391.S_C_Stephens,369077,24888,USA and Canada,4.03,https://www.goodreads.com/book/show/14114189-collision-course,14114189,       Collision Course ,Young Adult,Romance,12482,949,332,2010,630
4.16,female,"romance,young-adult,",48192,Gena Showalter ,/author/show/48192.Gena_Showalter,822512,46932,USA and Canada,3.93,https://www.goodreads.com/book/show/37953590-shadow-and-ice,37953590,       Shadow and Ice ,Fantasy,Romance,1114,246,496,2018,553
3.99,female,"non-fiction,",8265649,Gerri Chanel ,/author/show/8265649.Gerri_Chanel,81,19,Unknown,3.99,https://www.goodreads.com/book/show/22307056-saving-mona-lisa,22307056,       Saving Mona Lisa: The Battle to Protect the Louvre and Its Treasures During World War II ,History,Nonfiction,76,17,344,2014,300
4.06,female,"literature-fiction,historical-fiction,",38185,Mary Renault ,/author/show/38185.Mary_Renault,36527,2668,Europe,4.01,https://www.goodreads.com/book/show/39359728-the-king-must-die,39359728,       The King Must Die ,Historical,Fiction,6099,475,352,1958,276
4.18,female,"science-fiction,",7742330,Jesikah Sundin ,/author/show/7742330.Jesikah_Sundin,554,272,USA and Canada,3.85,https://www.goodreads.com/book/show/32337657-legacy,32337657,       Legacy ,Fantasy,Young Adult,223,115,499,January 19th 2014,499
3.8,female,"historical-fiction,",21007,Eugenia Kim ,/author/show/21007.Eugenia_Kim,6241,952,USA and Canada,3.8,https://www.goodreads.com/book/show/6400109-the-calligrapher-s-daughter,6400109,       The Calligrapher's Daughter ,Historical,Fiction,5786,829,400,2009,294
3.82,female,"biographies-memoirs,historical-fiction,",686103,Anchee Min ,/author/show/686103.Anchee_Min,53922,4277,Asia,3.88,https://www.goodreads.com/book/show/139254.Empress_Orchid,139254,       Empress Orchid ,Historical,Fiction,20475,1238,368,2003,336
4.3,female,"education,children-s-books,",188760,Tetsuko Kuroyanagi ,/author/show/188760.Tetsuko_Kuroyanagi,22220,2108,Asia,4.31,https://www.goodreads.com/book/show/328802.Totto_chan,328802,       Totto-chan: The Little Girl at the Window ,Childrens,Nonfiction,20261,1949,232,1981,358
4.32,female,"literature-fiction,religion-spirituality,",117290,Cindy Woodsmall ,/author/show/117290.Cindy_Woodsmall,32124,3945,Unknown,4.3,https://www.goodreads.com/book/show/17262103-for-every-season,17262103,       For Every Season ,Amish,Christian Fiction,891,118,336,January 1st 2013,791
4.29,female,"literature-fiction,religion-spirituality,",39788,Lynn Austin ,/author/show/39788.Lynn_Austin,102805,9863,USA and Canada,4.37,https://www.goodreads.com/book/show/17384512-return-to-me,17384512,       Return to Me ,Christian Fiction,Historical,2269,286,459,2013,898
3.9,female,"nonfiction,",3462059,Annelie Rozeboom ,/author/show/3462059.Annelie_Rozeboom,42,7,Europe,3.87,https://www.goodreads.com/book/show/7981127-waiting-for-the-dalai-lama,7981127,       Waiting for the Dalai Lama: Stories from All Sides of the Tibetan Debate ,Nonfiction,Cultural,39,7,220,January 1st 1999,374
4.1,female,"fiction,",5042181,Beth K. Vogt ,/author/show/5042181.Beth_K_Vogt,3236,968,USA and Canada,4.06,https://www.goodreads.com/book/show/15802375-catch-a-falling-star,15802375,       Catch a Falling Star ,Christian Fiction,Contemporary,409,109,336,2013,910
4.11,female,"historical-fiction,romance,",58306,Mary Connealy ,/author/show/58306.Mary_Connealy,50573,5597,USA and Canada,4.16,https://www.goodreads.com/book/show/17350820-fired-up,17350820,       Fired Up ,Christian Fiction,Romance,1194,168,352,January 1st 2013,955
3.93,female,"romance,",1644459,Kaye Dacus ,/author/show/1644459.Kaye_Dacus,6624,798,USA and Canada,3.84,https://www.goodreads.com/book/show/15994399-follow-the-heart,15994399,       Follow the Heart ,Historical,Christian Fiction,230,47,320,April 15th 2013,920
3.91,female,"historical-fiction,",572844,Jennifer Hudson Taylor ,/author/show/572844.Jennifer_Hudson_Taylor,3022,496,USA and Canada,4.06,https://www.goodreads.com/book/show/13597879-path-of-freedom,13597879,       Path of Freedom ,Christian Fiction,Historical,130,39,240,2013,897
